Latitude,Longitude,Date,Average of merged_data.temperature,Average of merged_data.O3,Sum of merged_data.PM2.5,Average of merged_data.AQI
36.141875,-115.078742,24-03-2024 00:00,56.708333,0.038235,43.6,41
36.141875,-115.078742,25-03-2024 00:00,59.666667,0.031353,54.5,39
36.141875,-115.078742,26-03-2024 00:00,62,0.038529,50.033336,41
36.141875,-115.078742,27-03-2024 00:00,63.166667,0.044294,67.433336,44
36.141875,-115.078742,28-03-2024 00:00,68.458333,0.041353,155.366664,42
36.141875,-115.078742,29-03-2024 00:00,65.666667,0.045941,48.633336,45
36.141875,-115.078742,30-03-2024 00:00,55.458333,0.036235,40.633336,39
36.141875,-115.078742,31-03-2024 00:00,52.791667,0.036529,73.633336,39
36.141875,-115.078742,01-04-2024 00:00,59.583333,0.027588,64.5,34
36.141875,-115.078742,02-04-2024 00:00,64.916667,0.022588,59.733336,39
36.141875,-115.078742,03-04-2024 00:00,67.791667,0.043529,226.566664,44
36.141875,-115.078742,04-04-2024 00:00,68.791667,0.050571,75.5,51
36.141875,-115.078742,05-04-2024 00:00,52.583333,0.044733,45.366664,44
36.141875,-115.078742,06-04-2024 00:00,56.708333,0.035412,59.933336,43
36.141875,-115.078742,07-04-2024 00:00,59.333333,0.041471,58.3,45
36.141875,-115.078742,08-04-2024 00:00,62.583333,0.042529,53,43
36.141875,-115.078742,09-04-2024 00:00,65.875,0.025824,127.433336,43
36.141875,-115.078742,10-04-2024 00:00,70.291667,0.022294,101.433336,39
36.141875,-115.078742,11-04-2024 00:00,74,0.024813,157.433336,46
36.141875,-115.078742,12-04-2024 00:00,75.625,0.051059,353,58
36.141875,-115.078742,13-04-2024 00:00,72.5,0.052706,98.066664,54
36.141875,-115.078742,14-04-2024 00:00,61.666667,0.048294,26.133336,49
36.141875,-115.078742,15-04-2024 00:00,65.25,0.041118,43.6,45
36.141875,-115.078742,16-04-2024 00:00,73.208333,0.039353,40.452176,49
36.141875,-115.078742,17-04-2024 00:00,77.875,0.037313,73.7,46
36.141875,-115.078742,18-04-2024 00:00,76.875,0.028412,172.5,46
36.141875,-115.078742,19-04-2024 00:00,77.958333,0.036353,101.127272,51
36.141875,-115.078742,20-04-2024 00:00,80.458333,0.032765,110.4,48
36.141875,-115.078742,21-04-2024 00:00,82.625,0.032118,201.566664,49
36.141875,-115.078742,22-04-2024 00:00,83.5,0.043647,102.933336,50
36.141875,-115.078742,23-04-2024 00:00,82.25,0.047,72.1,49
36.141875,-115.078742,24-04-2024 00:00,77.708333,0.046706,152.933336,51
36.141875,-115.078742,02-05-2024 00:00,77.125,0.037412,72.033336,46
36.141875,-115.078742,03-05-2024 00:00,79.708333,0.045412,245.8,61
36.141875,-115.078742,04-05-2024 00:00,77.333333,0.046529,150.9,51
36.141875,-115.078742,05-05-2024 00:00,63.75,0.044765,62.966664,48
36.141875,-115.078742,06-05-2024 00:00,68.416667,0.036765,79.766664,43
36.141875,-115.078742,07-05-2024 00:00,75.958333,0.050706,74.233336,49
36.141875,-115.078742,08-05-2024 00:00,66.666667,0.041824,45.266664,43
36.141875,-115.078742,09-05-2024 00:00,71.875,0.036235,60.4,38
36.141875,-115.078742,10-05-2024 00:00,73.083333,0.040647,32,44
36.141875,-115.078742,11-05-2024 00:00,75.458333,0.041941,41.866664,45
36.141875,-115.078742,12-05-2024 00:00,81.291667,0.037059,143.633336,58
36.141875,-115.078742,13-05-2024 00:00,85.208333,0.049765,95,74
36.141875,-115.078742,14-05-2024 00:00,86.833333,0.054176,94.5,87
36.141875,-115.078742,15-05-2024 00:00,86.636364,0.051824,158.8,54
36.141875,-115.078742,16-05-2024 00:00,86.75,0.043588,76.966664,80
36.141875,-115.078742,17-05-2024 00:00,88.291667,0.048941,101.166664,64
36.141875,-115.078742,18-05-2024 00:00,87.291667,0.058647,179.1,74
36.141875,-115.078742,19-05-2024 00:00,85.541667,0.059353,104.766664,74
36.141875,-115.078742,20-05-2024 00:00,81.333333,0.051824,110.766664,61
36.141875,-115.078742,21-05-2024 00:00,77.875,0.040059,142.866664,50
36.141875,-115.078742,22-05-2024 00:00,81.208333,0.054412,94.88696,64
36.141875,-115.078742,23-05-2024 00:00,83.166667,0.052059,123.833336,84
36.141875,-115.078742,24-05-2024 00:00,82.375,0.050294,182.966664,54
36.141875,-115.078742,25-05-2024 00:00,79.583333,0.046353,83.866664,46
36.141875,-115.078742,26-05-2024 00:00,83.625,0.044941,88.366664,51
36.141875,-115.078742,27-05-2024 00:00,87.125,0.045118,166.666664,51
36.141875,-115.078742,28-05-2024 00:00,89.208333,0.049824,76.9,61
36.141875,-115.078742,29-05-2024 00:00,89.375,0.050353,88.666664,97
36.141875,-115.078742,30-05-2024 00:00,90.913043,0.043882,210.333336,61
36.141875,-115.078742,31-05-2024 00:00,92.833333,0.057412,99.3,87
36.141875,-115.078742,01-06-2024 00:00,92.458333,0.056,88.133336,93
36.141875,-115.078742,02-06-2024 00:00,90.083333,0.044529,134.966664,58
36.141875,-115.078742,03-06-2024 00:00,92.541667,0.038647,163.4,50
36.141875,-115.078742,04-06-2024 00:00,94.25,0.024647,82.133336,36
36.141875,-115.078742,05-06-2024 00:00,97.666667,0.030118,125.366664,42
36.141875,-115.078742,06-06-2024 00:00,100.458333,0.038353,142.9,46
36.141875,-115.078742,14-06-2024 00:00,97.083333,0.050294,260.033336,80
36.141875,-115.078742,15-06-2024 00:00,97.666667,0.051706,172.933336,51
36.141875,-115.078742,16-06-2024 00:00,94.75,0.051176,573.566664,91
36.141875,-115.078742,17-06-2024 00:00,90.75,0.054588,122,71
36.141875,-115.078742,18-06-2024 00:00,82.583333,0.036353,139.766664,47
36.141875,-115.078742,19-06-2024 00:00,88.291667,0.046059,106.266664,67
36.141875,-115.078742,20-06-2024 00:00,93.166667,0.041353,208.3,58
36.141875,-115.078742,21-06-2024 00:00,96.75,0.035235,91.966664,48
36.141875,-115.078742,22-06-2024 00:00,99,0.039824,83.666664,49
36.141875,-115.078742,23-06-2024 00:00,102,0.034824,120.766664,41
36.141875,-115.078742,25-06-2024 00:00,102.875,0.0405,38.4,41
36.141875,-115.078742,26-06-2024 00:00,101.041667,0.045059,113.9,44
36.141875,-115.078742,27-06-2024 00:00,100.833333,0.045176,52.21818,45
36.141875,-115.078742,28-06-2024 00:00,97.708333,0.052059,54.433336,51
36.141875,-115.078742,29-06-2024 00:00,98.25,0.048059,117.5,74
36.141875,-115.078742,30-06-2024 00:00,97.666667,0.048,104.366664,50
36.141875,-115.078742,01-07-2024 00:00,97.625,0.043412,59.7,49
36.141875,-115.078742,02-07-2024 00:00,98.208333,0.044353,213.366664,80
36.141875,-115.078742,03-07-2024 00:00,101.125,0.043765,101.133336,93
36.141875,-115.078742,04-07-2024 00:00,101.916667,0.038765,613.033336,84.5
36.141875,-115.078742,05-07-2024 00:00,101.958333,0.028706,247.166664,47
36.141875,-115.078742,06-07-2024 00:00,103.291667,0.032529,81.766664,50
36.141875,-115.078742,07-07-2024 00:00,105.041667,0.044176,78.966664,80
36.141875,-115.078742,08-07-2024 00:00,105.041667,0.034235,202.833336,49
36.141875,-115.078742,09-07-2024 00:00,106,0.045706,154.366664,77
36.141875,-115.078742,10-07-2024 00:00,106.875,0.042647,194.066664,90
36.141875,-115.078742,11-07-2024 00:00,106.625,0.044118,309.666664,87
36.141875,-115.078742,12-07-2024 00:00,103.833333,0.046765,214.733336,55
36.141875,-115.078742,13-07-2024 00:00,97.291667,0.036824,182.5,52
36.141875,-115.078742,14-07-2024 00:00,96.541667,0.052294,230.233336,64
36.141875,-115.078742,15-07-2024 00:00,100.25,0.050765,122.166664,80
36.141875,-115.078742,16-07-2024 00:00,101.375,0.050353,157.433336,97
36.141875,-115.078742,17-07-2024 00:00,102.041667,0.047125,241,74
36.141875,-115.078742,18-07-2024 00:00,95.666667,0.027765,123.966664,44
36.141875,-115.078742,19-07-2024 00:00,98.083333,0.041824,112.433336,58
36.141875,-115.078742,20-07-2024 00:00,102.541667,0.051,197.2,71
36.141875,-115.078742,21-07-2024 00:00,102.958333,0.051588,81.8,71
36.141875,-115.078742,22-07-2024 00:00,100.916667,0.049647,96.233336,64
36.141875,-115.078742,23-07-2024 00:00,101.666667,0.050941,133.219048,58
36.141875,-115.078742,24-07-2024 00:00,101.583333,0.053667,93.033336,74
36.141875,-115.078742,25-07-2024 00:00,103.791667,0.061235,125.2,90
36.141875,-115.078742,26-07-2024 00:00,102.958333,0.049824,507.366664,64.75
36.141875,-115.078742,27-07-2024 00:00,98.875,0.051059,597.333336,77.5
36.141875,-115.078742,28-07-2024 00:00,95.375,0.047941,50.233336,48
36.141875,-115.078742,29-07-2024 00:00,95.791667,0.045824,83.833336,58
36.141875,-115.078742,30-07-2024 00:00,94.708333,0.042529,80.633336,61
36.141875,-115.078742,31-07-2024 00:00,96.5,0.047824,109.233336,90
36.141875,-115.078742,01-08-2024 00:00,99.208333,0.046059,269.066664,49
36.141875,-115.078742,02-08-2024 00:00,97.708333,0.041294,72.433336,50
36.141875,-115.078742,03-08-2024 00:00,100.208333,0.045176,89.933336,51
36.141875,-115.078742,04-08-2024 00:00,102,0.040824,171,77
36.141875,-115.078742,05-08-2024 00:00,101.791667,0.042,86.466664,54
36.141875,-115.078742,06-08-2024 00:00,103.708333,0.047353,111.033336,61
36.141875,-115.078742,07-08-2024 00:00,98.083333,0.040941,321.766664,50.5
36.141875,-115.078742,08-08-2024 00:00,96.208333,0.046176,107.633336,45
36.141875,-115.078742,09-08-2024 00:00,95.333333,0.050235,88.233336,61
36.141875,-115.078742,10-08-2024 00:00,100.375,0.050353,156.766664,64
36.141875,-115.078742,11-08-2024 00:00,97.625,0.036706,94.5,40
36.141875,-115.078742,12-08-2024 00:00,96.541667,0.038647,106.1,39
36.141875,-115.078742,13-08-2024 00:00,96.416667,0.033,140.9,37
36.141875,-115.078742,14-08-2024 00:00,94.458333,0.040765,55,44
36.141875,-115.078742,15-08-2024 00:00,94.5,0.040118,59.2,43
36.141875,-115.078742,16-08-2024 00:00,96.333333,0.039471,150.3,44
36.141875,-115.078742,17-08-2024 00:00,99.458333,0.036118,62.8,36
36.141875,-115.078742,18-08-2024 00:00,96.291667,0.032,93.4,32
36.141875,-115.078742,19-08-2024 00:00,98.416667,0.031,70.866664,41
36.141875,-115.078742,20-08-2024 00:00,98.625,0.041882,60.834784,44
36.141875,-115.078742,21-08-2024 00:00,98.458333,0.047294,43.866664,48
36.141875,-115.078742,22-08-2024 00:00,95.916667,0.048882,150.2,47
36.141875,-115.078742,23-08-2024 00:00,90.166667,0.053824,64.366664,64
36.141875,-115.078742,24-08-2024 00:00,86.583333,0.053,110.666664,61
36.141875,-115.078742,25-08-2024 00:00,85.208333,0.046294,189.9,48
36.141875,-115.078742,26-08-2024 00:00,87.75,0.029118,75.4,49
36.141875,-115.078742,27-08-2024 00:00,89.958333,0.035118,101.266664,58
36.141875,-115.078742,28-08-2024 00:00,92.958333,0.032941,191.333336,46
36.141875,-115.078742,29-08-2024 00:00,94.583333,0.031353,85,49
36.141875,-115.078742,30-08-2024 00:00,95.125,0.032412,83.366664,49
36.141875,-115.078742,31-08-2024 00:00,95.083333,0.035412,178.1,51
36.141875,-115.078742,01-09-2024 00:00,94.166667,0.034059,81.9,54
36.141875,-115.078742,02-09-2024 00:00,95.583333,0.042588,93.5,54
36.141875,-115.078742,03-09-2024 00:00,96.791667,0.042176,214.366664,64
36.141875,-115.078742,04-09-2024 00:00,97.5,0.045824,96.433336,67
36.141875,-115.078742,05-09-2024 00:00,97.166667,0.044824,375.033336,76
36.141875,-115.078742,06-09-2024 00:00,95.541667,0.031353,599.2,71.25
36.141875,-115.078742,07-09-2024 00:00,93.708333,0.042765,184.666664,53
36.141875,-115.078742,08-09-2024 00:00,93.541667,0.039647,104.1,51
36.141875,-115.078742,09-09-2024 00:00,94,0.037647,269.133336,58
36.141875,-115.078742,10-09-2024 00:00,93.5,0.049294,241.633336,56
36.141875,-115.078742,11-09-2024 00:00,91.5,0.046917,851.5,101.5
36.141875,-115.078742,12-09-2024 00:00,86.291667,0.034176,855.033336,75.75
36.141875,-115.078742,13-09-2024 00:00,86.458333,0.036294,152.1,51
36.141875,-115.078742,14-09-2024 00:00,87.25,0.035824,120.633336,45
36.141875,-115.078742,15-09-2024 00:00,88.458333,0.042176,178.933336,44
36.141875,-115.078742,16-09-2024 00:00,78.333333,0.047529,90,50
36.141875,-115.078742,17-09-2024 00:00,74.583333,0.035529,56.366664,45
36.141875,-115.078742,18-09-2024 00:00,77.541667,0.040133,169.147824,48
36.141875,-115.078742,19-09-2024 00:00,78.833333,0.031071,88.233336,49
36.141875,-115.078742,20-09-2024 00:00,79.333333,0.042,80.366664,43
36.141875,-115.078742,21-09-2024 00:00,81.708333,0.042588,136.333336,67
36.141875,-115.078742,22-09-2024 00:00,84.208333,0.032765,94.466664,64
36.141875,-115.078742,23-09-2024 00:00,86.458333,0.025059,117.3,47
36.141875,-115.078742,24-09-2024 00:00,87.416667,0.018706,276.233336,46.75
36.141875,-115.078742,25-09-2024 00:00,87.458333,0.025588,115.6,44
36.141875,-115.078742,26-09-2024 00:00,89.291667,0.026,123.733336,49
36.141875,-115.078742,27-09-2024 00:00,90.125,0.024588,280.5,51
36.141875,-115.078742,28-09-2024 00:00,92.375,0.032176,104.666664,54
36.141875,-115.078742,29-09-2024 00:00,91.416667,0.03,102.633336,45
42.862531,-71.38014,01-01-2024 00:00,32.25,0.026824,77.766664,30
42.862531,-71.38014,02-01-2024 00:00,29.208333,0.027471,73.933336,30
42.862531,-71.38014,03-01-2024 00:00,34.625,0.022882,83.533336,28.5
42.862531,-71.38014,04-01-2024 00:00,34.5,0.033824,85.5,36
42.862531,-71.38014,05-01-2024 00:00,26.166667,0.037118,41.8,37
42.862531,-71.38014,06-01-2024 00:00,33.625,0.032706,76.8,31
42.862531,-71.38014,07-01-2024 00:00,26.25,0.034353,59.566664,34
42.862531,-71.38014,08-01-2024 00:00,27.833333,0.025882,64.4,31
42.862531,-71.38014,09-01-2024 00:00,28.416667,0.030235,93.35652,37
42.862531,-71.38014,10-01-2024 00:00,47.333333,0.029882,31.8,37
42.862531,-71.38014,11-01-2024 00:00,40.916667,0.032235,34.266664,33
42.862531,-71.38014,12-01-2024 00:00,39.541667,0.029529,70.666664,31
42.862531,-71.38014,13-01-2024 00:00,45.291667,0.034529,60.366664,38
42.862531,-71.38014,14-01-2024 00:00,33.916667,0.034471,41.933336,33
42.862531,-71.38014,15-01-2024 00:00,25.583333,0.027294,70.833336,33
42.862531,-71.38014,16-01-2024 00:00,25.958333,0.034118,139.3,33
42.862531,-71.38014,17-01-2024 00:00,21.5,0.039765,71.166664,38
42.862531,-71.38014,18-01-2024 00:00,22.083333,0.031941,96.666664,34
42.862531,-71.38014,19-01-2024 00:00,20.5,0.036353,206.4,44.33333333
42.862531,-71.38014,20-01-2024 00:00,14.958333,0.034824,59.366664,34
42.862531,-71.38014,21-01-2024 00:00,19.916667,0.038882,42.166664,38
42.862531,-71.38014,22-01-2024 00:00,27.75,0.037882,98.033336,39
42.862531,-71.38014,23-01-2024 00:00,37.166667,0.029765,92.869568,31.5
42.862531,-71.38014,24-01-2024 00:00,34.583333,0.010471,112.066664,29.5
42.862531,-71.38014,25-01-2024 00:00,41.708333,0.024118,87.566664,29
42.862531,-71.38014,26-01-2024 00:00,38.315789,0.029,38.466664,28
42.862531,-71.38014,29-01-2024 00:00,34.809524,0.02925,38.933336,30
42.862531,-71.38014,30-01-2024 00:00,28.791667,0.038176,55.066664,38
42.862531,-71.38014,31-01-2024 00:00,30.583333,0.024529,148.033336,32
42.862531,-71.38014,01-02-2024 00:00,33.75,0.016765,179.6,39
42.862531,-71.38014,02-02-2024 00:00,37.541667,0.022588,163.466664,40.5
42.862531,-71.38014,03-02-2024 00:00,32.958333,0.039,67.966664,38
42.862531,-71.38014,04-02-2024 00:00,31.333333,0.043176,56.766664,42
42.862531,-71.38014,05-02-2024 00:00,32.5,0.043235,41.833336,43
42.862531,-71.38014,06-02-2024 00:00,31.916667,0.029882,70.8,38
42.862531,-71.38014,07-02-2024 00:00,32.625,0.027471,77.066664,38
42.862531,-71.38014,08-02-2024 00:00,36.416667,0.03,99.5,36
42.862531,-71.38014,09-02-2024 00:00,39,0.034471,101.4,39
42.862531,-71.38014,10-02-2024 00:00,47.083333,0.039529,115.8,42
42.862531,-71.38014,11-02-2024 00:00,44.416667,0.027294,46.7,30
42.862531,-71.38014,12-02-2024 00:00,38.333333,0.030824,48.566664,31
42.862531,-71.38014,13-02-2024 00:00,33.375,0.029353,59.266664,31
42.862531,-71.38014,14-02-2024 00:00,29,0.043176,32.533336,41
42.862531,-71.38014,15-02-2024 00:00,31.125,0.041176,38.166664,42
42.862531,-71.38014,16-02-2024 00:00,31.708333,0.034353,47.033336,42
42.862531,-71.38014,17-02-2024 00:00,29.291667,0.037471,62.566664,36
42.862531,-71.38014,18-02-2024 00:00,28.041667,0.042294,89.333336,41
42.862531,-71.38014,21-02-2024 00:00,30.5,0.033706,139.3,37
42.862531,-71.38014,22-02-2024 00:00,35.25,0.039706,96.533336,39
42.862531,-71.38014,23-02-2024 00:00,38.625,0.020118,123.233336,36
42.862531,-71.38014,24-02-2024 00:00,31.125,0.043059,112.366664,42
42.862531,-71.38014,25-02-2024 00:00,27.208333,0.039529,52.9,43
42.862531,-71.38014,26-02-2024 00:00,42.541667,0.035765,88.566664,39
42.862531,-71.38014,27-02-2024 00:00,46.958333,0.042941,190.466664,44.66666667
42.862531,-71.38014,28-02-2024 00:00,55.291667,0.044294,78.6,44
42.862531,-71.38014,29-02-2024 00:00,29.666667,0.044471,22.6,43
42.862531,-71.38014,01-03-2024 00:00,32.208333,0.037941,85.366664,40
42.862531,-71.38014,02-03-2024 00:00,42.666667,0.038588,80.433336,39
42.862531,-71.38014,03-03-2024 00:00,52.375,0.034118,15.066664,42
42.862531,-71.38014,04-03-2024 00:00,49.125,0.038529,74.5,37
42.862531,-71.38014,05-03-2024 00:00,42.916667,0.037647,34.052176,37
42.862531,-71.38014,06-03-2024 00:00,48.166667,0.025824,56.066664,27
42.862531,-71.38014,07-03-2024 00:00,46,0.035294,15.7,34
42.862531,-71.38014,08-03-2024 00:00,42.458333,0.033176,30.666664,40
42.862531,-71.38014,09-03-2024 00:00,37.625,0.043235,80.4,44
42.862531,-71.38014,10-03-2024 00:00,44.875,0.034824,10.233336,40
42.862531,-71.38014,11-03-2024 00:00,38.458333,0.042529,12.966664,43
42.862531,-71.38014,12-03-2024 00:00,45.125,0.045118,20.933336,45
42.862531,-71.38014,13-03-2024 00:00,46.666667,0.038154,53.266664,43
42.862531,-71.38014,14-03-2024 00:00,47.791667,0.042471,71.166664,46
42.862531,-71.38014,15-03-2024 00:00,43.708333,0.029059,40.033336,36
42.862531,-71.38014,16-03-2024 00:00,47,0.037294,112.666664,40
42.862531,-71.38014,17-03-2024 00:00,48.416667,0.039765,60.933336,38
42.862531,-71.38014,18-03-2024 00:00,42.291667,0.034706,22.95652,35
42.862531,-71.38014,19-03-2024 00:00,38.041667,0.038824,43.8,41
42.862531,-71.38014,20-03-2024 00:00,41.916667,0.040529,64.266664,39
42.862531,-71.38014,21-03-2024 00:00,32.916667,0.041235,16.5,39
42.862531,-71.38014,22-03-2024 00:00,33.708333,0.042765,44.033336,42
42.862531,-71.38014,23-03-2024 00:00,34.166667,0.040824,32.766664,38
42.862531,-71.38014,24-03-2024 00:00,32.833333,0.040824,46.966664,43
42.862531,-71.38014,25-03-2024 00:00,38,0.040588,81.3,40
42.862531,-71.38014,26-03-2024 00:00,38.416667,0.035294,44.866664,37
42.862531,-71.38014,27-03-2024 00:00,47.958333,0.022529,54.766664,29
42.862531,-71.38014,14-06-2024 00:00,73.291667,0.034182,237.8,47.33333333
42.862531,-71.38014,15-06-2024 00:00,68.333333,0.031588,34.616668,35
42.862531,-71.38014,16-06-2024 00:00,65,0.035471,28.016668,37
42.862531,-71.38014,17-06-2024 00:00,73.875,0.042824,152.633336,46
42.862531,-71.38014,18-06-2024 00:00,83.041667,0.055,187.666664,80
42.862531,-71.38014,19-06-2024 00:00,82.875,0.042118,190.966664,52
42.862531,-71.38014,20-06-2024 00:00,82.833333,0.034176,280.2,51.33333333
42.862531,-71.38014,21-06-2024 00:00,75.125,0.017882,133.533336,35.5
42.862531,-71.38014,22-06-2024 00:00,67,0.025176,118.833336,33
42.862531,-71.38014,23-06-2024 00:00,74.291667,0.030706,205.933336,43
42.862531,-71.38014,24-06-2024 00:00,74.416667,0.027588,65.6,35
42.862531,-71.38014,25-06-2024 00:00,76.291667,0.033941,160.133336,46
42.862531,-71.38014,26-06-2024 00:00,80.083333,0.043941,205.4,51
42.862531,-71.38014,27-06-2024 00:00,73.083333,0.034824,61.466664,44
42.862531,-71.38014,28-06-2024 00:00,67,0.029529,45.182608,32
42.862531,-71.38014,29-06-2024 00:00,68,0.030941,92.133336,31
42.862531,-71.38014,30-06-2024 00:00,80.541667,0.033583,101.4,34
42.862531,-71.38014,28-03-2024 00:00,49.5,0.026176,57.966668,31
42.862531,-71.38014,29-03-2024 00:00,44.5,0.046118,31.4,45
42.862531,-71.38014,30-03-2024 00:00,46.75,0.041176,13.95,42
42.862531,-71.38014,31-03-2024 00:00,47.75,0.036412,31.983332,43
42.862531,-71.38014,01-04-2024 00:00,48.25,0.038471,30.683332,42
42.862531,-71.38014,02-04-2024 00:00,46,0.041765,28.883332,42
42.862531,-71.38014,03-04-2024 00:00,41.416667,0.039,34.85,44
42.862531,-71.38014,04-04-2024 00:00,35.791667,0.040706,3.483332,44
42.862531,-71.38014,05-04-2024 00:00,40.083333,0.037647,6.55,36
42.862531,-71.38014,06-04-2024 00:00,42.25,0.035529,9.4,36
42.862531,-71.38014,07-04-2024 00:00,42.416667,0.033294,12.35,39
42.862531,-71.38014,08-04-2024 00:00,51.916667,0.043588,23.533332,48
42.862531,-71.38014,09-04-2024 00:00,54.166667,0.047118,42.5,48
42.862531,-71.38014,10-04-2024 00:00,49.083333,0.040294,41.183332,43
42.862531,-71.38014,11-04-2024 00:00,48.458333,0.037353,29.1,35
42.862531,-71.38014,12-04-2024 00:00,59.125,0.041235,49.65,42
42.862531,-71.38014,13-04-2024 00:00,51.5,0.035059,18.616668,34
42.862531,-71.38014,14-04-2024 00:00,51.583333,0.034882,20.233332,46
42.862531,-71.38014,15-04-2024 00:00,55.125,0.036941,51.683332,48
42.862531,-71.38014,16-04-2024 00:00,55.166667,0.042,18.730436,44
42.862531,-71.38014,17-04-2024 00:00,52.083333,0.037176,17.683332,40
42.862531,-71.38014,18-04-2024 00:00,48.083333,0.028588,32.683332,32
42.862531,-71.38014,19-04-2024 00:00,52.916667,0.041294,25.866668,40
42.862531,-71.38014,20-04-2024 00:00,54.125,0.042118,24.033332,45
42.862531,-71.38014,21-04-2024 00:00,46.333333,0.038,18.55,37
42.862531,-71.38014,22-04-2024 00:00,46.791667,0.037588,20.016668,46
42.862531,-71.38014,23-04-2024 00:00,50.652174,0.051353,32.05,51
42.862531,-71.38014,24-04-2024 00:00,50.041667,0.043706,37.816668,45
42.862531,-71.38014,25-04-2024 00:00,44.5,0.035118,20.966668,40
42.862531,-71.38014,26-04-2024 00:00,48.125,0.039706,27.25,44
42.862531,-71.38014,27-04-2024 00:00,54.5,0.049706,56.35,58
42.862531,-71.38014,28-04-2024 00:00,59.375,0.034706,51.25,42
42.862531,-71.38014,29-04-2024 00:00,63.5,0.037412,32.266668,44
42.862531,-71.38014,30-04-2024 00:00,53.208333,0.031588,31.933332,31
42.862531,-71.38014,01-05-2024 00:00,51.208333,0.026882,34.566668,31
42.862531,-71.38014,02-05-2024 00:00,58,0.034882,44.183332,35
42.862531,-71.38014,03-05-2024 00:00,58.25,0.028588,37.426088,35
42.862531,-71.38014,04-05-2024 00:00,55,0.033176,26.433332,33
42.862531,-71.38014,05-05-2024 00:00,51.541667,0.035588,34.433332,40
42.862531,-71.38014,06-05-2024 00:00,64.083333,0.036471,40.233332,42
42.862531,-71.38014,07-05-2024 00:00,66.25,0.034176,25.833332,41
42.862531,-71.38014,08-05-2024 00:00,57.375,0.026529,38.616668,31
42.862531,-71.38014,09-05-2024 00:00,57.541667,0.027882,17.883332,29
42.862531,-71.38014,10-05-2024 00:00,55.5,0.030647,26.2,36
42.862531,-71.38014,11-05-2024 00:00,51.583333,0.024647,20.933332,33
42.862531,-71.38014,12-05-2024 00:00,53.083333,0.026824,49.166668,37
42.862531,-71.38014,13-05-2024 00:00,60.083333,0.039412,32.12174,44
42.862531,-71.38014,14-05-2024 00:00,70.333333,0.053529,49.883332,80
42.862531,-71.38014,15-05-2024 00:00,67.166667,0.037353,56.55,43
42.862531,-71.38014,16-05-2024 00:00,65.416667,0.034471,27.25,42
42.862531,-71.38014,17-05-2024 00:00,63.708333,0.041647,29.866668,44
42.862531,-71.38014,18-05-2024 00:00,60.083333,0.030882,35.116668,33
42.862531,-71.38014,19-05-2024 00:00,61.333333,0.028235,17.733332,27
42.862531,-71.38014,20-05-2024 00:00,64.791667,0.028529,26.45,37
42.862531,-71.38014,21-05-2024 00:00,70.416667,0.036059,72.933332,58
42.862531,-71.38014,22-05-2024 00:00,79.375,0.059294,64.3,93
42.862531,-71.38014,23-05-2024 00:00,76.125,0.043118,52.266668,47
42.862531,-71.38014,24-05-2024 00:00,72.208333,0.045059,46.933332,61
42.862531,-71.38014,25-05-2024 00:00,69.291667,0.032353,18.683332,38
42.862531,-71.38014,26-05-2024 00:00,72.958333,0.052706,59.366668,74
42.862531,-71.38014,27-05-2024 00:00,64.375,0.027118,52.433332,31
42.862531,-71.38014,28-05-2024 00:00,74.75,0.040588,26.583332,43
42.862531,-71.38014,29-05-2024 00:00,69.083333,0.035824,23.433332,36
42.862531,-71.38014,30-05-2024 00:00,59.833333,0.022765,46.366668,28
42.862531,-71.38014,31-05-2024 00:00,63.208333,0.035118,34.4,43
42.862531,-71.38014,01-06-2024 00:00,67.375,0.040235,38.75,47
42.862531,-71.38014,02-06-2024 00:00,69.791667,0.040353,63.616668,46
42.862531,-71.38014,03-06-2024 00:00,73.208333,0.041588,40.1,64
42.862531,-71.38014,04-06-2024 00:00,70.041667,0.039118,32,61
42.862531,-71.38014,05-06-2024 00:00,73.458333,0.050647,94.933332,71
42.862531,-71.38014,06-06-2024 00:00,72.291667,0.034353,59.416668,37.5
42.862531,-71.38014,07-06-2024 00:00,72.333333,0.035353,27.5,45
42.862531,-71.38014,08-06-2024 00:00,66.416667,0.030235,28.783332,31
42.862531,-71.38014,09-06-2024 00:00,63.833333,0.032118,19.5,34
42.862531,-71.38014,10-06-2024 00:00,65.291667,0.018529,18.716668,27
42.862531,-71.38014,11-06-2024 00:00,65.541667,0.014,34.083332,22
42.862531,-71.38014,12-06-2024 00:00,69.625,0.028059,37.686956,32
42.862531,-71.38014,13-06-2024 00:00,73.5,0.054647,46.75,74
35.1343,-106.5852,01-01-2024 00:00,36.229167,0.016706,248,63
35.1343,-106.5852,02-01-2024 00:00,38.3958335,0.021882,73.6,35
35.1343,-106.5852,04-01-2024 00:00,35.708333,0.0285,88.941184,32
35.1343,-106.5852,05-01-2024 00:00,34.458333,0.037941,181.666672,38
35.1343,-106.5852,06-01-2024 00:00,32.6041665,0.023125,258.533328,37
35.1343,-106.5852,07-01-2024 00:00,32.833333,0.035118,148.666672,35
35.1343,-106.5852,08-01-2024 00:00,29.5208335,0.035824,101.666672,34
35.1343,-106.5852,09-01-2024 00:00,28.208333,0.021529,214.866672,40
35.1343,-106.5852,10-01-2024 00:00,34.854167,0.029235,254.2,39
35.1343,-106.5852,11-01-2024 00:00,34.083333,0.037588,100.933328,38
35.1343,-106.5852,12-01-2024 00:00,28.2291665,0.030529,175.933328,41
